name,job,company,salary,credit_card_number,credit_card_expire
Robert_Stanley,"Secretary, company",Johnson-Zamora,1470,6536614185876925,05/29
Isaac_Pierce,Air traffic controller,Parker-Cabrera,8703,4909595367245936,08/27
Nicole_Garcia,Diagnostic radiographer,Shelton Group,7223,676369753311,05/28
Christopher_Cole,Television camera operator,Thompson-Edwards,6487,3511537785488237,01/32
Leslie_Price,"Civil engineer, contracting",Rodriguez-Jones,4979,4524260306888107,01/24
Trevor_Mcbride,"Scientist, research (medical)",Brown and Sons,7334,6561932906708336,03/32
Jerome_Patterson,"Runner, broadcasting/film/video",Kirby-Ramos,1182,6011931571235316,08/28
Daniel_Hartman,Hotel manager,Miller Inc,1030,213152263324057,11/26
Taylor_Davis,Charity officer,Gonzalez-Ware,5804,3596865784761603,05/26
Tyler_Huffman,Hospital pharmacist,Ho Inc,2415,4887966760221,11/24
John_Butler,Fish farm manager,"Holder, Porter and Scott",3714,3571626701276052,04/24
Chad_Dyer,Tourist information centre manager,Carter Ltd,9571,501813822548,08/31
Dylan_Wilson,Rural practice surveyor,"Kennedy, Bird and Solis",8728,38264819390723,05/27
Cathy_Ross,Best boy,Hicks-Bryant,8122,4256507549902788,09/31
Margaret_Sanders,"Engineer, maintenance",Waters-Rice,1339,2262559993786585,07/33
Alison_Snyder,"Social research officer, government",Guerra-Camacho,4451,3555900454979562,06/25
Jasmine_Romero,"Engineer, civil (consulting)",Rodriguez-Fuller,5033,4300710365560,09/30
Sarah_Stephens,"Accountant, chartered management","Collins, Mendez and Page",2757,343590056675834,08/25
Amy_Nelson,Retail banker,Miller-Ferguson,5347,4761959040277383642,02/31
Catherine_Houston_DDS,Exercise physiologist,"Estrada, Sullivan and Neal",5334,4050871559895,03/27
Joshua_Brown,"Therapist, sports",Andrews Group,7925,3535625775325915,07/31
Ricky_Larsen,Garment/textile technologist,Wilson Ltd,1177,6011185164453113,01/25
Shelby_Hurst,Electronics engineer,Fitzgerald-Patterson,1428,4314679911370314,01/25
Leah_Clayton,"Civil engineer, contracting",Avila LLC,5359,3505263169553292,09/31
Wendy_Stanley,"Engineer, mining","Clark, Grimes and Padilla",5080,30064596785337,07/31
Hunter_Townsend,"Copywriter, advertising","Gallagher, Holland and Valdez",8446,676110095756,03/29
Joseph_Adams,Aid worker,"Pope, Weber and Schultz",9663,6011163877367839,10/24
Brian_Shepherd,Medical physicist,"Ramos, Benson and Rocha",4165,6011909147983494,11/31
Joseph_Brown,Stage manager,Wright-Quinn,3997,2282254088583685,12/27
Travis_Cortez,Building surveyor,Morris-Curtis,9178,30482930265115,02/32
Laura_Roman,Energy engineer,Alvarado PLC,8642,4529194262873,08/31
Alexis_Hanna,"Restaurant manager, fast food","Smith, Yu and Guzman",2284,4006482176048802761,05/32
Valerie_Burns,Chief Operating Officer,Robertson-Campbell,6346,4966135923396640,05/30
Kaylee_Bentley,Theatre manager,Dunn-Smith,5070,630489926430,07/28
Lori_Horn,Agricultural engineer,Hardy-Hunter,4654,4278017241344689,10/30
