name,job,company,salary,credit_card_number,credit_card_expire
Jennifer_Price,Logistics and distribution manager,Anderson LLC,8806,4999000139532761,08/27
Emily_Knapp,Homeopath,"Lee, Blake and Sullivan",3707,3562836228947751,07/25
Amanda_Murray,"Investment banker, operational",Maddox-Campbell,6431,4978830113776447,05/31
Donald_Mcbride_III,"Accountant, chartered management",Harrington-Reyes,8735,565328429453,11/32
Joseph_Maldonado,Research scientist (life sciences),"Hester, Bowman and Roberts",6548,30093254831737,05/28
Peter_Hayes,Technical sales engineer,"Smith, Smith and Melton",7710,6011617438528460,12/25
Carly_Henry,Fine artist,Owens-Rodriguez,3674,4165651137157,03/29
Sandra_Davis,"Surveyor, building",Gibson Ltd,8298,36690481259436,05/25
Robert_Grant,Interior and spatial designer,"Leach, Gibson and Garrett",4479,3507625632257131,11/32
Kathy_Jennings,"Sales professional, IT","Davis, Turner and Sanchez",5883,4064157458391,07/32
Kevin_Mcgee,Claims inspector/assessor,"Duffy, Murray and Smith",3324,4729226901668,11/31
Jose_Simmons,"Copywriter, advertising","Mccoy, Mckinney and Harrison",8429,5558344844952942,09/33
Susan_Mccarthy,Health and safety inspector,Miller Ltd,4456,6568167349037109,07/26
Andre_Norman,Theatre manager,Valenzuela-Crosby,8217,3589573885060433,11/24
Kelli_Lucero,Fashion designer,King and Sons,3050,6523343178859939,03/24
Karen_Wallace,Careers adviser,Acosta Group,3451,4372845964724,04/28
Nicholas_Callahan,Clinical molecular geneticist,Schwartz PLC,8435,2243193094256423,12/33
Jonathan_Russo,Biomedical scientist,Smith-Kelly,4241,180030341519766,09/32
Sheila_Townsend,"Teacher, secondary school","Ingram, Serrano and Smith",3875,213140633949109,07/28
Valerie_Rodriguez,Aeronautical engineer,Contreras-Myers,3369,060493633683,08/30
Jared_Mann,Fast food restaurant manager,Williams-Williams,3198,4981244514029,09/25
Joann_Wilkins,"Engineer, electronics",Pham-Cunningham,3739,4336582413567,05/24
Tracie_Hernandez,"Surveyor, building",Johnson PLC,9838,30316859686002,09/26
Levi_Love,Clinical psychologist,Mcclain Ltd,9640,213128613660986,10/28
Ruth_Alexander,"Loss adjuster, chartered",White LLC,6411,4903376480094741,10/26
Jason_Carter,Careers information officer,Reynolds Group,8748,639073651031,10/31
Kayla_Jones,Community arts worker,Nelson-Gutierrez,5569,2272157114570646,06/31
Robert_Castaneda,"Development worker, international aid",Phillips Group,4759,4115596776509689342,11/27
