name,job,company,salary,credit_card_number,credit_card_expire
Steven_Taylor,Therapeutic radiographer,Shepherd Group,6812,4100221971017473,03/27
Isaiah_Frank,Politician's assistant,Long-Norton,6278,3506655649586215,03/26
Patricia_Bright,Administrator,"Blake, Baker and Nichols",8947,344240289082023,10/29
Gloria_Rush,Tour manager,Warner LLC,9128,676120054702,10/26
Susan_Jones_PhD,Geophysicist/field seismologist,Espinoza-Roberts,8022,4512672252584163,10/32
Mary_Garcia,Agricultural consultant,Rodriguez LLC,3436,180012381049433,07/31
Patricia_Smith,"Psychologist, forensic","Lawson, Joyce and Porter",9731,4356749758308872,07/31
Debra_Collins,Glass blower/designer,Howard-Roman,3779,377976755814916,02/30
David_Cox,Higher education careers adviser,Schroeder Group,8286,4098425358298,09/26
James_Brown,Agricultural engineer,"Jackson, Carrillo and Stark",8770,6011734429905043,06/24
Cynthia_Wilson,"Buyer, retail",Burton-Wiley,1999,4221904126408549,06/24
Jeffrey_Sullivan,Air traffic controller,Ware-Duran,2843,6011923723623176,04/31
Eric_Lyons,Structural engineer,Smith-Smith,4795,4449189810794,04/26
Carly_Patel,Television/film/video producer,Martinez-Moreno,3116,3527029858042127,08/24
Diane_Walker_DDS,Dramatherapist,Higgins-Woods,8535,4095318579907,11/25
Robin_Roberts,Control and instrumentation engineer,Bonilla Ltd,8730,6011882270902278,11/33
Sarah_Ortiz,Insurance underwriter,"Davidson, Colon and Gould",7668,4533855570548797,11/32
Andrew_Ward,Clinical research associate,Townsend Ltd,4911,3545944298634325,12/28
Leslie_Washington,"Optician, dispensing","Koch, Willis and Morris",4675,4002906348083,07/30
Katherine_Mckay,"Psychologist, sport and exercise",Alexander and Sons,6241,4102572978880,09/32
Amanda_Novak,Animal nutritionist,Hartman-Hall,7473,4477607818913310247,02/24
Dana_Crane,Health promotion specialist,Church and Sons,3091,30513898745639,08/31
Nicole_Collins,"Editor, magazine features",Collins Inc,2229,6528740591953022,10/28
Linda_Downs,Forensic psychologist,Mcdonald-Smith,2799,36578663368481,08/29
